ra dec P dP A T0 V I J H K Jsigma Hsigma Ksigma quality T2mass
77.650417 -69.138278 13.9082639 7.93e-05 0.636 6010.94566 14.382 13.488 13.062 12.649 12.606 0.018 0.020 0.022 AAA 2451906.6285
77.656042 -69.251917 2.8451756 4.1e-06 0.488 6000.05989 17.002 15.983 15.226 14.774 14.637 0.029 0.038 0.047 AAA 2451906.6289
77.688333 -69.107806 1.4136063 2.4e-06 0.232 6000.59916 17.006 16.312 13.652 12.769 12.595 0.022 0.021 0.023 AAA 2451906.6283
77.734583 -69.032139 15.1269819 8.24e-05 0.604 6011.81372 14.285 13.402 12.725 12.263 12.052 0.018 0.023 0.021 AAA 2451906.628
77.775417 -69.105417 5.3921003 1.54e-05 0.323 6000.8375 16.12 15.108 14.501 14.064 13.915 0.023 0.028 0.033 AAA 2451906.6596
77.797208 -69.208306 3.1291216 3.2e-06 0.621 6000.07526 16.007 15.308 15.008 14.676 14.724 0.043 0.058 0.050 AAA 2451906.6592
77.808292 -69.992167 4.2788571 6e-06 0.555 6000.05028 15.589 14.885 14.291 13.945 13.907 0.021 0.027 0.029 AAA 2451906.656
77.832625 -68.552028 4.9561718 8.6e-06 0.569 6000.91313 15.756 14.969 14.436 14.13 14.033 0.026 0.037 0.039 AAA 2451906.6618
77.880792 -68.591417 6.6769991 1.52e-05 0.452 6002.4343 15.321 14.495 13.963 13.552 13.409 0.023 0.029 0.029 AAA 2451906.6616
77.941 -69.8005 3.5059978 8.6e-06 0.294 6002.70232 16.007 15.255 14.861 14.494 14.435 0.024 0.030 0.043 AAA 2451906.6568
77.953292 -68.773028 3.652499 5.1e-06 0.48 6000.8461 15.76 15.06 14.401 14.176 14.124 0.025 0.033 0.037 AAA 2451906.6609
77.959292 -68.516417 3.2508975 9.6e-06 0.461 6003.05142 -99.99 15.543 14.983 14.618 14.526 0.025 0.031 0.038 AAA 2451906.6619
77.966 -68.112417 1.8294458 1.8e-06 0.439 6000.17515 16.644 16.009 15.619 15.243 15.117 0.035 0.052 0.061 AAA 2451906.6636
77.971917 -69.113472 8.7718152 1.77e-05 0.483 6008.64331 14.617 13.878 13.286 12.901 12.844 0.020 0.024 0.024 AAA 2451906.6595
77.990042 -67.777139 3.6224623 5e-06 0.534 6000.93304 15.883 15.17 14.819 14.423 14.324 0.022 0.026 0.035 AAA 2451906.6649
78.008125 -68.844194 2.9973157 2.13e-05 0.544 6001.80322 15.955 15.312 14.377 13.654 13.41 0.028 0.031 0.028 EEA 2451906.6606
78.144792 -69.2095 3.9655648 3.3e-06 0.592 6003.07652 15.546 14.898 14.382 14.121 14.035 0.029 0.039 0.039 AAA 2451490.8067
78.008125 -68.844194 1.7945808 1e-06 0.756 6000.19631 16.709 16.093 14.377 13.654 13.41 0.028 0.031 0.028 EEA 2451906.6606
78.189792 -69.267528 3.2570397 1.13e-05 0.165 6002.85053 16.231 15.45 14.962 14.688 14.609 0.023 0.028 0.038 AAA 2451490.807
78.008125 -68.844194 8.2100236 1.96e-05 0.544 6001.95522 14.653 13.919 14.377 13.654 13.41 0.028 0.031 0.028 EEA 2451906.6606
78.189792 -69.267528 9.3038194 4.85e-05 0.273 6006.78946 14.897 14.002 14.962 14.688 14.609 0.023 0.028 0.038 AAA 2451490.807
78.144792 -69.2095 10.3480547 3.32e-05 0.56 6004.326 14.736 13.827 14.382 14.121 14.035 0.029 0.039 0.039 AAA 2451490.8067
78.119625 -68.565139 2.8470821 4.1e-06 0.462 6001.44965 17.232 16.182 15.492 14.966 14.96 0.031 0.037 0.051 AAA 2451490.8041
78.144792 -69.2095 3.9958386 7e-06 0.45 6001.78362 15.918 15.149 14.382 14.121 14.035 0.029 0.039 0.039 AAA 2451490.8067
78.119625 -68.565139 2.6544476 2.6e-06 0.616 6002.36708 16.15 15.527 15.492 14.966 14.96 0.031 0.037 0.051 AAA 2451490.8041
78.189792 -69.267528 3.0336857 4.1e-06 0.353 6002.13942 16.387 15.576 14.962 14.688 14.609 0.023 0.028 0.038 AAA 2451490.807
78.195958 -69.102472 6.8786383 1.04e-05 0.49 6004.54176 14.959 14.171 13.777 13.403 13.337 0.020 0.025 0.025 AAA 2451490.8063
78.200625 -68.485139 3.223405 4.4e-06 0.468 6002.73899 16.155 15.402 14.725 14.364 14.315 0.022 0.029 0.034 AAA 2451490.8038
78.207417 -69.013972 9.9934543 3.5e-05 0.493 6006.69332 14.579 13.74 13.027 12.684 12.6 0.020 0.024 0.023 AAA 2451490.8059
78.234292 -68.964528 3.4874475 4.9e-06 0.52 6001.78275 15.931 15.214 14.699 14.362 14.312 0.030 0.040 0.034 AAA 2451490.8057
78.24025 -69.034389 1.9284832 7.5e-06 0.61 6001.39873 -99.99 16.123 15.34 15.14 15.068 0.030 0.047 0.060 AAA 2451490.806
78.267042 -68.771611 3.1976398 4.3e-06 0.475 6000.43929 16.087 15.361 14.911 14.519 14.427 0.027 0.035 0.043 AAA 2451490.805
78.24025 -69.034389 9.3045717 5.11e-05 0.219 6006.0035 14.856 13.985 15.34 15.14 15.068 0.030 0.047 0.060 AAA 2451490.806
78.195958 -69.102472 9.1333626 5.34e-05 0.195 6006.11077 15.055 14.091 13.777 13.403 13.337 0.020 0.025 0.025 AAA 2451490.8063
78.455208 -69.964639 2.7073891 2.3e-06 0.573 6000.43646 16.035 15.376 13.977 13.693 13.601 0.022 0.027 0.027 AAA 2451906.714
78.39025 -68.951972 2.7792712 2.6e-06 0.478 6000.86007 16.291 15.513 14.975 14.695 14.622 0.024 0.032 0.043 AAA 2451906.7181
78.443625 -69.146583 1.9873067 2.2e-06 0.429 6001.64831 17.264 16.415 15.743 15.336 15.169 0.036 0.050 0.070 AAA 2451906.7173
78.455208 -69.964639 3.8288489 4.5e-06 0.64 6003.67014 15.578 14.907 13.977 13.693 13.601 0.022 0.027 0.027 AAA 2451906.714
78.457917 -69.200694 4.008298 6.6e-06 0.385 6000.33886 15.918 15.122 14.647 14.283 14.143 0.032 0.040 0.043 AAA 2451906.7171
78.460125 -69.083694 3.3598096 3.3e-06 0.52 6001.28321 15.923 15.214 14.629 14.262 14.231 0.023 0.030 0.035 AAA 2451906.7176
78.469958 -69.580222 5.1915802 1.1e-05 0.331 6004.07866 15.959 15.05 14.52 14.145 14.0 0.020 0.026 0.029 AAA 2451906.7156
78.485 -69.015472 2.9164016 3e-06 0.414 6002.486 16.244 15.493 15.02 14.677 14.596 0.030 0.033 0.046 AAA 2451906.7178
78.505 -67.681194 2.3329802 2.3e-06 0.552 6002.30337 16.242 15.613 15.196 14.841 14.718 0.025 0.032 0.044 AAA 2451906.7232
78.507583 -69.330778 1.8580707 1.1e-06 0.642 6000.43449 16.818 16.138 15.813 15.505 15.441 0.042 0.054 0.092 AAA 2451906.7166
78.52625 -69.073917 4.9080089 6.3e-06 0.573 6001.62283 15.249 14.569 14.182 13.847 13.735 0.022 0.024 0.026 AAA 2451906.7176
78.531292 -69.020278 2.9082086 3.3e-06 0.484 6002.29013 16.373 15.646 15.239 14.868 14.755 0.026 0.034 0.049 AAA 2451906.7178
78.545458 -68.908722 3.7134825 6.2e-06 0.417 6002.9921 15.956 15.186 13.738 13.229 13.045 0.033 0.042 0.038 EEE 2451906.7183
78.562208 -69.038778 5.1488825 1.3e-05 0.291 6000.49326 15.665 14.812 14.151 13.886 13.811 0.021 0.029 0.030 AAA 2451906.7178
78.580792 -69.490056 6.8326308 1.77e-05 0.343 6003.87383 15.03 14.289 13.692 13.322 13.188 0.028 0.037 0.036 EEA 2451906.7159
78.621167 -69.706639 3.4171225 4.3e-06 0.488 6002.07371 15.997 15.262 14.723 14.37 14.281 0.020 0.026 0.037 AAA 2451906.7151
78.667875 -68.909278 3.836641 1.19e-05 0.371 6002.2876 15.999 15.19 14.868 14.422 14.36 0.026 0.030 0.041 AAA 2451906.7439
78.580792 -69.490056 2.5533571 4e-06 0.521 6000.20945 16.33 15.667 13.692 13.322 13.188 0.028 0.037 0.036 EEA 2451906.7159
78.667875 -68.909278 3.6162265 2.77e-05 0.405 6001.05804 15.954 15.235 14.868 14.422 14.36 0.026 0.030 0.041 AAA 2451906.7439
78.691208 -69.332833 3.3680284 4.2e-06 0.455 6001.46893 15.959 15.256 14.658 14.351 14.287 0.020 0.025 0.033 AAA 2451906.7456
78.692208 -69.342167 2.3111134 3.6e-06 0.29 6000.07509 16.586 15.883 15.411 15.093 15.126 0.039 0.041 0.064 AAA 2451906.7456
78.703833 -68.933861 3.3382389 4.9e-06 0.361 6003.06217 16.125 15.37 14.797 14.5 14.434 0.024 0.032 0.040 AAA 2451906.744
78.717375 -68.81775 4.1536379 5.5e-06 0.504 6000.38338 15.754 15.004 13.744 13.263 13.114 0.022 0.026 0.025 AAA 2451906.7435
78.76 -69.128611 5.3960326 1.19e-05 0.31 6004.19169 15.499 14.686 14.155 13.794 13.682 0.033 0.028 0.028 AAA 2451906.7447
78.763458 -69.423583 1.8764748 1.8e-06 0.526 6000.15102 16.621 16.048 14.796 14.36 14.355 0.030 0.032 0.040 AAA 2451906.7459
78.793417 -69.382778 7.8824233 1.8e-05 0.42 6003.90007 14.996 14.159 13.473 13.117 13.023 0.022 0.029 0.030 AAA 2451906.7458
78.795083 -69.539667 5.4286892 6.5e-06 0.624 6005.11649 15.165 14.484 13.765 13.583 13.297 0.029 0.040 0.033 EEE 2451906.7464
78.797667 -69.252083 3.1833133 1.15e-05 0.158 6001.85094 16.146 15.419 14.923 14.594 14.503 0.024 0.029 0.039 AAA 2451906.7452
78.806708 -68.880583 3.8225185 1.05e-05 0.241 6002.24646 15.915 15.17 14.614 14.227 14.123 0.029 0.037 0.041 AAA 2451906.7437
78.820292 -69.135833 3.4462712 3.9e-06 0.412 6000.10449 15.923 15.195 14.602 14.294 14.175 0.026 0.034 0.039 AAA 2451906.7448
78.82825 -69.225556 7.978264 3.05e-05 0.306 6003.71707 14.974 14.162 13.548 13.174 13.049 0.022 0.028 0.027 AAA 2451906.7451
78.833125 -69.44 3.9182635 4.9e-06 0.479 6000.65619 15.802 15.075 14.502 14.211 14.107 0.027 0.033 0.038 AAA 2451906.746
78.835208 -69.411861 3.2184274 3.3e-06 0.497 6001.48041 16.13 15.515 14.79 14.423 14.21 0.025 0.031 0.038 AAA 2451906.7459
78.839292 -69.083639 4.074658 5.3e-06 0.342 6001.96346 15.169 14.35 13.495 13.071 12.921 0.028 0.039 0.038 EEE 2451906.7446
78.852875 -69.105611 4.6224898 7.1e-06 0.387 6004.19348 15.719 14.945 14.229 13.857 13.74 0.029 0.035 0.036 AAA 2451906.7446
78.857208 -69.340917 6.8902721 3.37e-05 0.215 6001.71871 15.308 14.47 14.003 13.613 13.516 0.028 0.033 0.035 AAA 2451906.7456
78.858958 -68.717306 2.9893294 4.5e-06 0.38 6000.92388 16.18 15.433 14.888 14.532 14.466 0.025 0.030 0.039 AAA 2451906.7431
78.867625 -69.232694 4.4352393 1.65e-05 0.258 6000.87144 15.729 14.979 14.198 13.798 13.754 0.022 0.026 0.029 AAA 2451906.7452
78.90525 -69.137889 3.5399364 6.8e-06 0.284 6001.10942 16.013 15.261 14.66 14.341 14.208 0.043 0.057 0.056 AAA 2451906.7448
78.906 -69.508111 2.9827365 7e-06 0.365 6000.70294 15.634 15.141 14.612 14.351 14.199 0.031 0.042 0.045 AAA 2451906.7463
78.909875 -69.255472 7.2903312 1.81e-05 0.393 6007.04253 14.926 14.186 13.674 13.292 13.185 0.028 0.040 0.036 AAA 2451906.7452
78.932 -69.04875 11.0906525 8.36e-05 0.305 6004.16787 14.679 13.796 15.072 14.831 14.731 0.032 0.040 0.055 AAA 2451906.7444
79.197875 -67.5855 6.3242527 5.24e-05 0.232 6005.53682 15.597 14.707 15.472 15.184 15.131 0.025 0.040 0.057 AAA 2451907.6217
78.932 -69.04875 2.2950155 1.9e-06 0.457 6000.83529 16.404 15.728 15.072 14.831 14.731 0.032 0.040 0.055 AAA 2451906.7444
78.941583 -69.241722 3.4468853 4.6e-06 0.423 6000.31618 15.998 15.275 14.611 14.277 14.208 0.034 0.047 0.046 AEA 2451906.7452
78.95 -69.917583 4.5445799 6.6e-06 0.496 6004.35075 15.556 14.825 14.245 13.898 13.855 0.020 0.028 0.030 AAA 2451906.7479
78.906 -69.508111 3.2421601 3.1e-06 0.416 6001.10778 15.939 15.241 14.612 14.351 14.199 0.031 0.042 0.045 AAA 2451906.7463
78.858958 -68.717306 3.0295648 2.7e-06 0.547 6002.19195 16.327 15.559 14.888 14.532 14.466 0.025 0.030 0.039 AAA 2451906.7431
78.621167 -69.706639 7.9065496 4.94e-05 0.155 6007.83096 15.181 14.347 14.723 14.37 14.281 0.020 0.026 0.037 AAA 2451906.7151
78.992708 -68.970306 3.0282369 2.9e-06 0.563 6000.68484 15.951 15.308 14.888 14.52 14.431 0.024 0.033 0.040 AAA 2451907.6272
78.95 -69.917583 3.1960821 3.2e-06 0.461 6000.19969 16.121 15.368 14.245 13.898 13.855 0.020 0.028 0.030 AAA 2451906.7479
78.932 -69.04875 4.8102417 8.3e-06 0.51 6000.39127 15.476 14.746 15.072 14.831 14.731 0.032 0.040 0.055 AAA 2451906.7444
79.041083 -69.544306 8.6729645 3.53e-05 0.303 6007.22493 14.786 13.973 13.224 12.893 12.822 0.023 0.024 0.024 AAA 2451907.6295
79.001833 -68.951972 2.8956892 5.3e-06 0.278 6000.39975 16.25 15.536 14.959 14.627 14.549 0.031 0.040 0.050 AAA 2451907.6272
79.016042 -69.247889 6.7758596 2.66e-05 0.251 6004.57445 15.566 14.68 13.954 13.545 13.452 0.027 0.026 0.028 AAA 2451907.6284
79.018958 -68.997333 5.6853379 6.1e-06 0.4 6003.08413 -99.99 14.598 14.028 13.619 13.496 0.022 0.029 0.032 AAA 2451907.6273
79.027333 -69.473694 6.1650894 7.6e-06 0.504 6002.53448 15.125 14.359 13.037 12.345 12.142 0.023 0.023 0.021 AAA 2451907.6293
79.033417 -69.031083 3.4859027 3.9e-06 0.444 6002.33036 15.895 15.182 14.57 14.187 14.13 0.025 0.032 0.041 AAA 2451907.6275
79.041083 -69.544306 10.2549083 4.42e-05 0.362 6000.73671 14.691 13.86 13.224 12.893 12.822 0.023 0.024 0.024 AAA 2451907.6295
79.049167 -69.257194 2.8179529 2.9e-06 0.436 6001.29009 16.167 15.478 15.014 14.696 14.58 0.044 0.051 0.059 AAA 2451907.6284
79.064917 -68.475083 3.940346 8.2e-06 0.378 6001.70318 16.011 15.224 14.58 14.253 14.192 0.020 0.024 0.036 AAA 2451907.6252
79.065625 -68.961889 3.0883013 2.7e-06 0.478 6000.05284 15.904 15.271 14.924 14.669 14.627 0.024 0.032 0.047 AAA 2451907.6272
79.08175 -69.305611 7.6799164 0.0001899 0.238 6006.436 15.189 14.295 13.606 13.191 13.103 0.025 0.024 0.025 AAA 2451907.6286
79.105542 -68.830861 4.0449903 3.6e-05 0.48 6001.15363 16.05 15.207 14.49 14.204 14.1 0.024 0.033 0.034 AAA 2451907.6267
79.219417 -69.367778 4.7178424 1.02e-05 0.338 6003.95119 15.752 14.937 14.594 14.181 14.094 0.026 0.028 0.035 AAA 2451907.6288
79.219583 -69.032361 9.2011379 6.1e-05 0.22 6000.19782 14.813 14.011 13.429 13.044 13.002 0.022 0.028 0.027 AAA 2451907.6275
79.219417 -69.367778 7.528235 1.7e-05 0.429 6006.96806 15.015 14.192 14.594 14.181 14.094 0.026 0.028 0.035 AAA 2451907.6288
79.4215 -69.690528 3.9766501 5.5e-06 0.386 6001.37214 15.774 15.061 14.846 14.523 14.434 0.035 0.048 0.054 AAA 2451907.6567
79.219417 -69.367778 6.1536318 2.5e-05 0.252 6005.54461 15.507 14.636 14.594 14.181 14.094 0.026 0.028 0.035 AAA 2451907.6288
79.32525 -69.549917 3.5696539 4.3e-06 0.398 6002.20141 16.002 15.239 13.855 13.386 13.374 0.025 0.031 0.035 EEE 2451907.6572
79.290083 -69.220528 3.0252704 1.94e-05 0.514 6001.47824 16.296 15.524 14.595 14.129 14.002 0.026 0.034 0.037 AAA 2451907.6586
79.290083 -69.220528 2.9038159 4e-06 0.396 6001.39148 16.369 15.607 14.595 14.129 14.002 0.026 0.034 0.037 AAA 2451907.6586
79.32525 -69.549917 4.7935394 1.26e-05 0.292 6004.4207 15.421 14.67 13.855 13.386 13.374 0.025 0.031 0.035 EEE 2451907.6572
79.347167 -69.184222 2.9797223 3.6e-06 0.418 6001.59665 16.02 15.332 14.746 14.535 14.496 0.023 0.030 0.038 AAA 2451907.6587
79.382375 -69.419806 5.3830796 1.07e-05 0.503 6001.17976 15.052 14.41 13.352 12.933 12.917 0.020 0.024 0.027 EEE 2451907.6578
79.397 -69.154861 3.42011 5.7e-06 0.391 6000.1325 15.891 15.214 14.579 14.241 14.184 0.028 0.037 0.044 AAA 2451907.6588
79.410042 -69.755361 5.5757459 8.1e-06 0.508 6003.6549 15.278 14.533 13.948 13.574 13.525 0.020 0.027 0.026 AAA 2451907.6564
79.4215 -69.690528 3.3402465 2.04e-05 0.226 6001.0295 16.086 15.344 14.846 14.523 14.434 0.035 0.048 0.054 AAA 2451907.6567
79.423458 -69.358722 3.3658378 4.5e-06 0.444 6000.98511 16.6 15.689 15.146 14.781 14.651 0.042 0.045 0.061 AAA 2451907.658
79.458125 -69.474806 1.3088139 9e-07 0.485 6000.3158 17.004 16.354 14.874 14.341 14.209 0.035 0.037 0.050 AAA 2451907.6575
79.479042 -69.581972 4.1055133 5.6e-06 0.429 6000.78313 15.704 15.0 14.304 14.011 13.998 0.044 0.060 0.062 AAA 2451907.6571
79.48025 -69.762861 8.4608918 2.08e-05 0.466 6005.67345 14.667 13.95 13.238 12.808 12.703 0.019 0.025 0.023 AAA 2451907.6564
79.484667 -69.789222 3.0459285 2.7e-06 0.496 6001.7791 16.151 15.439 14.932 14.567 14.495 0.033 0.042 0.053 AAA 2451907.6563
79.485167 -69.581417 3.2864518 4.4e-06 0.462 6000.18628 15.94 15.227 14.473 14.129 14.024 0.035 0.048 0.052 AAA 2451907.6571
79.4855 -69.648167 4.8133181 9.5e-06 0.407 6001.5637 15.602 14.842 14.336 13.975 13.887 0.022 0.030 0.034 AAA 2451907.6568
79.382375 -69.419806 6.7348975 1.63e-05 0.473 6000.35271 15.074 14.309 13.352 12.933 12.917 0.020 0.024 0.027 EEE 2451907.6578
79.4855 -69.648167 3.7906172 2.93e-05 0.395 6001.87325 16.035 15.263 14.336 13.975 13.887 0.022 0.030 0.034 AAA 2451907.6568
79.801875 -69.931667 6.436592 0.0001516 0.341 6002.85308 -99.99 14.387 15.164 14.831 14.939 0.022 0.031 0.051 AAA 2451907.6895
79.623292 -69.811417 2.8318384 1.37e-05 0.518 6000.94269 16.291 15.547 15.049 14.773 14.619 0.040 0.048 0.058 AAA 2451907.689
79.535958 -69.756361 2.2056715 1.64e-05 0.537 6001.62693 -99.99 15.82 13.35 12.949 12.841 0.020 0.026 0.025 AAA 2451907.6564
79.5575 -68.325167 10.91735 8.82e-05 0.456 6009.91841 14.306 13.524 12.942 12.542 12.484 0.019 0.023 0.021 AAA 2451907.6622
79.70475 -69.358111 13.5133053 9.31e-05 0.448 6002.13389 14.515 13.504 14.928 14.597 14.582 0.032 0.042 0.053 AAA 2451907.6872
79.617 -69.462778 4.37817 1.51e-05 0.184 6001.23591 15.784 14.971 14.352 14.016 13.993 0.029 0.034 0.034 AAA 2451907.6876
79.620708 -69.567083 3.481951 4.4e-06 0.421 6000.09495 16.46 15.59 14.964 14.569 14.449 0.028 0.034 0.039 AAA 2451907.688
79.623292 -69.811417 2.9803204 3.5e-06 0.399 6000.05058 16.345 15.578 15.049 14.773 14.619 0.040 0.048 0.058 AAA 2451907.689
79.662 -69.587917 3.2677552 4.4e-06 0.358 6000.88661 16.11 15.349 14.76 14.345 14.319 0.030 0.035 0.042 AAA 2451907.6881
79.670833 -69.421194 3.7655891 6.8e-06 0.431 6002.33519 16.466 15.547 13.878 13.2 12.961 0.029 0.035 0.027 EEA 2451907.6874
79.674458 -69.639722 6.4570247 1.5e-05 0.493 6003.98205 15.359 14.517 13.871 13.392 13.279 0.022 0.023 0.024 AAA 2451907.6883
79.70475 -69.358111 2.9604233 2.5e-06 0.487 6000.28737 15.971 15.327 14.928 14.597 14.582 0.032 0.042 0.053 AAA 2451907.6872
79.709375 -69.27675 3.6468701 4.8e-06 0.459 6003.39473 15.844 15.18 14.633 14.396 14.317 0.023 0.028 0.035 AAA 2451907.6869
79.71275 -69.653583 4.205571 5.1e-06 0.487 6002.50892 15.56 14.868 14.318 13.957 13.916 0.031 0.040 0.042 AAA 2451907.6884
79.733292 -69.441 1.9840166 3.2e-06 0.413 6001.40806 16.792 16.075 12.573 12.182 12.065 0.033 0.047 0.027 EEA 2451907.6875
79.734917 -69.567389 3.7241781 4.4e-06 0.442 6000.50984 15.87 15.156 14.508 14.258 14.215 0.030 0.038 0.042 AAA 2451907.688
79.7425 -69.2795 3.7879706 6.7e-06 0.416 6001.21272 15.976 15.234 14.594 14.252 14.144 0.029 0.040 0.043 AAA 2451907.6869
79.744917 -69.109028 2.9388232 5.3e-06 0.336 6001.85551 16.718 15.868 15.292 14.982 14.87 0.037 0.050 0.062 AAA 2451907.6862
79.752125 -69.191722 2.6496866 5.7e-06 0.264 6002.28475 16.329 15.647 14.834 14.438 14.241 0.033 0.045 0.042 AAA 2451907.6865
79.758708 -69.354917 2.7281212 6.5e-06 0.281 6001.97036 16.363 15.644 15.05 14.746 14.683 0.035 0.050 0.060 AAA 2451907.6872
79.760667 -69.669472 5.507428 7.3e-06 0.539 6001.49543 15.204 14.425 14.037 13.63 13.509 0.025 0.033 0.036 AAA 2451907.6885
79.7805 -69.382333 3.4974144 8.1e-06 0.489 6000.68144 15.862 15.154 14.812 14.486 14.457 0.028 0.036 0.046 AAA 2451907.6873
79.801875 -69.931667 2.3242563 3.3e-06 0.325 6000.98128 16.469 15.764 15.164 14.831 14.939 0.022 0.031 0.051 AAA 2451907.6895
79.811625 -69.605028 13.2841871 9.71e-05 0.729 6001.64565 14.151 13.405 12.976 12.648 12.547 0.021 0.025 0.022 AAA 2451907.6882
79.813875 -69.691222 5.5829486 1.78e-05 0.231 6005.1266 15.421 14.616 13.999 13.599 13.54 0.023 0.029 0.028 AAA 2451907.6885
79.815917 -69.246028 5.5723733 1.49e-05 0.48 6000.70061 15.369 14.627 14.02 13.646 13.583 0.021 0.025 0.026 AAA 2451907.6867
79.821667 -69.507 5.1005481 9.6e-06 0.5 6002.09265 15.38 14.663 14.098 13.769 13.717 0.020 0.024 0.026 AAA 2451907.6878
79.846375 -69.104556 2.3947355 4.22e-05 0.12 6000.45131 16.787 14.403 13.223 12.387 12.173 0.019 0.022 0.022 AAA 2451907.6862
79.846958 -69.165056 3.2993915 3.6e-06 0.462 6003.24106 16.272 15.491 14.912 14.46 14.381 0.026 0.032 0.040 AAA 2451907.6864
79.821667 -69.507 21.6063407 0.0004855 0.264 6019.5142 13.972 12.945 14.098 13.769 13.717 0.020 0.024 0.026 AAA 2451907.6878
79.866667 -69.192056 4.5097037 2.14e-05 0.188 6000.47785 16.234 15.324 14.53 14.127 14.008 0.025 0.030 0.034 AAA 2451907.7166
79.876417 -68.960222 5.1029989 7.8e-06 0.495 6000.65619 15.402 14.661 14.008 13.769 13.742 0.023 0.027 0.028 AAA 2451907.7175
79.877125 -68.686028 118.623962 0.2663456 -99.99 -99.99 -99.99 -99.99 10.129 9.735 9.576 0.027 0.031 0.071 AAA 2451907.7186
79.884042 -69.07975 1.2749171 1.3e-06 0.439 6000.53091 17.282 16.606 15.414 14.814 14.636 0.043 0.048 0.054 AAA 2451907.7171
79.908375 -69.629028 5.6689567 7.46e-05 0.358 6005.52644 15.383 14.622 13.859 13.581 13.482 0.033 0.044 0.040 EEE 2451907.7148
79.908875 -69.366833 3.105614 7.9e-06 0.262 6001.7857 16.167 15.46 14.883 14.51 14.433 0.040 0.049 0.050 AAA 2451907.7159
79.910333 -68.515722 2.9497564 3.2e-06 0.527 6002.41343 16.181 15.478 15.073 14.721 14.573 0.033 0.039 0.046 AAA 2451907.7193
79.918125 -69.571972 3.5321145 8.2e-06 0.241 6001.29159 16.052 15.345 14.779 14.547 14.38 0.042 0.038 0.044 AAA 2451907.7151
79.921042 -69.397167 2.6198512 3.4e-06 0.353 6000.11037 16.204 15.485 14.976 14.73 14.623 0.035 0.044 0.047 AAA 2451907.7158
79.944792 -68.577333 3.029457 4.3e-06 0.412 6002.44232 16.689 15.731 15.051 14.641 14.533 0.023 0.027 0.037 AAA 2451907.7191
79.945917 -69.208111 4.7348178 9.9e-06 0.311 6001.27518 15.708 14.907 14.369 14.0 13.952 0.022 0.025 0.033 AAA 2451907.7165
79.949583 -67.84675 3.9476407 4.08e-05 0.369 6001.32546 16.39 15.459 14.685 14.332 14.199 0.036 0.027 0.033 AAA 2451907.722
79.994708 -69.320917 4.7970433 1.27e-05 0.433 6004.3407 15.24 14.639 14.031 13.805 13.752 0.023 0.025 0.029 AAA 2451907.7161
79.999708 -69.17375 15.5505082 7.26e-05 0.738 6006.79619 14.819 13.766 12.79 12.286 12.084 0.020 0.023 0.021 AAA 2451907.7167
79.197875 -67.5855 1.7489696 2.1e-06 0.419 6000.13121 16.741 16.052 15.472 15.184 15.131 0.025 0.040 0.057 AAA 2451907.6217
77.502208 -66.698917 4.4301196 2.41e-05 0.22 6002.86226 15.712 14.954 14.295 13.965 13.867 0.022 0.025 0.031 AAA 2451906.6186
77.555833 -66.583528 3.5187754 4.8e-06 0.488 6001.11894 15.962 15.219 14.678 14.303 14.341 0.02 0.026 0.040 AAA 2451906.6182
77.791917 -66.599694 1.7991903 2e-06 0.536 6000.98462 16.799 16.103 15.581 15.242 15.242 0.03 0.041 0.065 AAA 2451906.6697
78.0275 -66.588444 6.5620363 0.0001021 0.077 6001.476 15.335 14.499 13.893 13.576 13.493 0.019 0.023 0.025 AAA 2451906.6697
78.172625 -66.988778 4.1121143 9.3e-06 0.562 6002.88362 15.854 15.106 14.727 14.283 14.191 0.021 0.025 0.032 AAA 2451490.7978
78.473708 -67.063611 3.5451378 8.4e-06 0.309 6001.41458 16.055 15.303 11.217 10.554 10.503 0.018 9.998 0.063 AFA 2451906.7257
78.473708 -67.063611 48.3837411 0.0708383 -99.99 -99.99 13.558 -99.99 11.217 10.554 10.503 0.018 9.998 0.063 AFA 2451906.7257
78.473708 -67.063611 1.8246696 4.5e-06 0.358 6000.94001 16.84 16.139 11.217 10.554 10.503 0.018 9.998 0.063 AFA 2451906.7257
78.513333 -66.89075 3.7269185 6e-06 0.433 6003.57512 15.956 15.196 14.768 14.404 14.389 0.027 0.033 0.037 AAA 2451906.7264
78.754042 -66.627889 3.6358325 7.3e-06 0.486 6000.88383 15.912 15.171 14.552 14.357 14.273 0.021 0.028 0.032 AAA 2451906.7347
78.894042 -66.646722 2.9075092 2.7e-06 0.566 6001.5445 16.249 15.505 15.062 14.653 14.581 0.025 0.036 0.045 AAA 2451906.7347
78.9885 -66.958194 2.4818778 2.3e-06 0.632 6000.47712 16.285 15.609 15.222 14.928 14.854 0.025 0.034 0.053 AAA 2451907.6191
77.5605 -65.791806 3.2866721 4e-06 0.49 6000.76724 15.94 15.247 14.623 14.41 14.297 0.019 0.025 0.035 AAA 2451875.8589
