ra dec P dP A T0 V I J H K Jsigma Hsigma Ksigma quality T2mass
16.855792 -73.04125 1.8631976 3.9e-06 0.318 6001.54409 16.493 16.075 16.926 16.824 16.436 0.08 0.161 0.200 ACD 2451916.5534
17.069417 -73.401056 2.8720501 2.9e-06 0.77 6002.23443 16.026 15.466 15.12 14.817 14.674 0.028 0.033 0.052 AAA 2451916.552
17.075083 -73.842667 2.710373 5.3e-06 0.35 6000.11012 16.609 15.893 15.372 15.004 14.906 0.026 0.041 0.060 AAA 2451916.5502
17.088167 -73.94 2.3150851 2.2e-06 0.713 6002.04975 16.772 16.134 15.629 15.244 15.332 0.031 0.047 0.083 AAA 2451916.5498
17.169792 -73.217611 1.3456259 9e-07 0.62 6000.10018 17.314 16.705 16.102 15.803 15.802 0.042 0.074 0.126 AAB 2451883.6117
16.939458 -73.741806 1.736121 4.9e-06 0.268 6000.85238 17.382 16.698 13.215 12.942 12.887 0.019 0.025 0.024 AAA 2451916.5506
17.169792 -73.217611 1.4154205 4.2e-06 0.715 6000.9975 -99.99 16.902 16.102 15.803 15.802 0.042 0.074 0.126 AAB 2451883.6117
17.196083 -74.157083 1.23048 1.6e-06 0.353 6000.77199 17.629 16.986 16.431 16.163 16.061 0.053 0.107 0.161 AAC 2451883.6155
17.222208 -73.211167 2.9608064 3.9e-06 0.784 6002.1904 16.116 15.53 14.991 14.813 14.829 0.024 0.035 0.055 AAA 2451883.6117
17.239792 -73.467444 3.5173623 2.8e-05 0.163 6000.86182 16.989 16.272 15.804 15.442 15.55 0.031 0.053 0.102 AAA 2451883.6127
17.263625 -73.60025 1.4289134 3.2e-06 0.28 6001.2507 17.497 16.852 16.268 15.915 16.324 0.049 0.082 0.195 AAC 2451883.6132
17.285042 -73.319417 3.1093251 3.9e-06 0.604 6002.71208 16.666 15.949 15.381 15.054 14.93 0.028 0.043 0.058 AAA 2451883.6121
17.29325 -73.425139 1.5442269 1.5e-06 0.574 6001.12353 17.544 16.868 16.537 16.137 16.121 0.057 0.099 0.158 AAC 2451883.6125
17.312042 -73.280472 1.7719197 1.5e-06 0.807 6001.49447 17.295 16.668 16.013 15.79 15.758 0.04 0.073 0.115 AAB 2451883.612
17.325583 -73.028556 2.7787718 3.3e-06 0.584 6001.851 16.721 16.037 15.515 15.352 15.14 0.031 0.053 0.070 AAA 2451883.6109
17.355792 -73.296722 2.9821194 2.8e-06 0.719 6000.86965 16.232 15.581 15.097 14.736 14.696 0.025 0.037 0.048 AAA 2451883.612
17.368167 -73.092167 1.9459598 6.3e-06 0.207 6001.63661 16.943 16.28 15.87 15.585 15.634 0.044 0.063 0.105 AAA 2451883.6112
17.369167 -73.986806 3.1816151 3.4e-06 0.685 6002.81455 16.393 15.736 15.177 14.908 14.909 0.025 0.039 0.059 AAA 2451883.6148
17.390833 -73.150083 3.7895479 4e-06 0.741 6002.08891 15.887 15.238 14.651 14.37 14.293 0.021 0.027 0.038 AAA 2451883.6114
17.396792 -73.341556 2.7124612 2.7e-06 0.682 6002.44013 16.505 15.86 15.491 15.084 14.924 0.026 0.042 0.054 AAA 2451883.6122
17.419167 -73.064139 1.7283518 2.7e-06 0.424 6000.74502 17.226 16.583 16.159 16.176 15.861 0.045 0.095 0.133 AAB 2451883.6111
17.419792 -73.71825 9.6370337 0.0001133 0.181 6002.45484 15.195 14.367 13.875 13.474 13.421 0.019 0.025 0.023 AAA 2451883.6137
17.444875 -73.57625 2.0604359 2e-06 0.82 6000.81078 16.882 16.314 16.082 15.677 15.672 0.043 0.074 0.101 AAA 2451883.6131
17.446833 -73.024306 1.3895489 1e-06 0.661 6000.51526 17.128 16.567 16.051 15.818 15.584 0.042 0.074 0.102 AAA 2451883.6109
17.472667 -73.120472 1.1986874 8e-07 0.725 6000.59633 17.209 16.68 16.306 16.177 15.933 0.053 0.116 0.146 ABB 2451883.6113
17.4735 -73.192806 2.0110203 2.8e-06 0.607 6001.7148 17.233 16.507 15.942 15.595 15.73 0.038 0.06 0.122 AAB 2451883.6116
17.478917 -73.2695 1.2789434 1e-06 0.731 6000.40463 17.094 16.607 16.076 15.916 16.249 0.041 0.084 0.176 AAC 2451883.6119
17.4935 -73.696333 1.5136349 1e-06 0.78 6000.8221 17.28 16.68 16.432 16.188 16.348 0.051 0.103 0.182 AAC 2451883.6136
17.519333 -74.046889 1.5241105 8.9e-06 0.799 6000.75169 -99.99 16.665 16.287 16.076 16.009 0.048 0.111 0.138 ABB 2451883.615
17.525208 -73.071222 1.3259002 1e-06 0.724 6000.07715 17.042 16.564 16.076 15.892 15.943 0.041 0.084 0.130 AAB 2451883.6111
17.527625 -73.651361 8.8255442 5.06e-05 0.287 6003.95005 15.103 14.307 13.683 13.364 13.324 0.019 0.023 0.025 AAA 2451883.6134
17.396792 -73.341556 2.1601036 2e-06 0.836 6000.07828 16.727 16.186 15.491 15.084 14.924 0.026 0.042 0.054 AAA 2451883.6122
17.572167 -73.184361 8.9853363 4.04e-05 0.421 6001.53164 15.17 14.371 15.749 15.519 15.519 0.041 0.068 0.105 AAA 2451883.6579
17.472667 -73.120472 2.5798728 2.7e-06 0.791 6001.83109 16.666 16.012 16.306 16.177 15.933 0.053 0.116 0.146 ABB 2451883.6113
17.572167 -73.184361 1.8092599 1.5e-06 0.659 6001.48099 16.948 16.323 15.749 15.519 15.519 0.041 0.068 0.105 AAA 2451883.6579
17.582542 -73.218 1.5902884 1.8e-06 0.635 6000.9318 17.11 16.505 16.017 15.894 15.774 0.044 0.086 0.129 AAB 2451883.6577
17.610917 -73.48775 1.4636762 1.2e-06 0.683 6001.41835 17.315 16.745 16.428 16.079 16.022 0.056 0.1 0.153 AAB 2451883.6566
17.621 -73.922194 1.7411104 1e-06 0.655 6001.19999 17.006 16.387 15.894 15.486 15.703 0.041 0.063 0.118 AAB 2451883.6549
17.743417 -73.157278 1.4015219 1.6e-06 0.534 6000.73472 17.885 17.198 16.686 16.445 16.05 0.071 0.138 0.175 ABC 2451883.658
17.761708 -73.697333 3.7517962 1.73e-05 0.484 6002.82101 16.137 15.296 14.634 14.427 14.302 0.025 0.035 0.044 AAA 2451883.6558
17.796333 -74.061278 1.7584154 1.3e-06 0.25 6001.2208 -99.99 16.153 15.542 15.222 14.977 0.032 0.052 0.061 AAA 2451883.6543
17.832167 -73.727111 1.5692646 2.1e-06 0.51 6000.69721 17.568 16.943 16.417 16.067 16.096 0.056 0.104 0.156 AAC 2451883.6557
17.610917 -73.48775 1.6758114 2e-06 0.513 6001.54847 17.382 16.687 16.428 16.079 16.022 0.056 0.1 0.153 AAB 2451883.6566
17.761708 -73.697333 2.0306089 1.4e-06 0.781 6000.66525 16.56 16.031 14.634 14.427 14.302 0.025 0.035 0.044 AAA 2451883.6558
17.743417 -73.157278 5.9433721 2.15e-05 0.558 6004.51203 15.728 14.972 16.686 16.445 16.05 0.071 0.138 0.175 ABC 2451883.658
18.444375 -73.354778 1.1552114 1.8e-06 0.304 6000.41908 17.591 16.994 16.612 16.178 15.982 0.063 0.121 0.134 ABB 2451885.5997
18.275667 -73.031194 5.0140051 1.48e-05 0.498 6004.62788 16.426 15.563 15.453 15.21 15.157 0.027 0.039 0.064 AAA 2451918.5533
18.183 -73.916444 1.3951821 1e-06 0.755 6000.11326 16.974 16.463 16.438 16.26 16.135 0.046 0.09 0.154 AAC 2451918.5497
18.275667 -73.031194 6.6930753 3.18e-05 0.419 6004.13197 15.553 14.848 15.453 15.21 15.157 0.027 0.039 0.064 AAA 2451918.5533
18.183 -73.916444 1.4178738 1.2e-06 0.677 6001.11842 17.383 16.799 16.438 16.26 16.135 0.046 0.09 0.154 AAC 2451918.5497
18.444375 -73.354778 1.331824 9e-07 0.757 6000.10443 17.465 16.946 16.612 16.178 15.982 0.063 0.121 0.134 ABB 2451885.5997
18.427333 -73.4825 1.4343489 1.7e-06 0.413 6000.8997 17.001 16.299 15.677 15.285 15.152 0.032 0.054 0.067 AAA 2451885.5992
18.275667 -73.031194 3.0456452 7.2e-06 0.365 6001.31718 16.359 15.655 15.453 15.21 15.157 0.027 0.039 0.064 AAA 2451918.5533
18.275667 -73.031194 2.3434826 6.9e-06 0.219 6000.86043 16.522 15.953 15.453 15.21 15.157 0.027 0.039 0.064 AAA 2451918.5533
18.500333 -73.700444 1.6989101 2.6e-06 0.572 6001.5568 17.486 16.838 16.316 16.138 15.729 0.048 0.105 0.118 AAB 2451885.5983
18.444375 -73.354778 1.0249535 8e-07 0.676 6000.24539 17.569 16.997 16.612 16.178 15.982 0.063 0.121 0.134 ABB 2451885.5997
18.424958 -73.55525 3.0083906 5.4e-06 0.552 6001.45007 16.329 15.675 16.659 16.238 16.019 0.06 0.134 0.145 ABB 2451885.5989
18.408333 -73.980972 2.120408 6.6e-06 0.24 6001.64166 17.098 16.396 15.94 15.601 15.524 0.038 0.065 0.107 AAA 2451885.5972
18.424958 -73.55525 0.9677533 9e-07 0.39 6000.30316 17.712 17.116 16.659 16.238 16.019 0.06 0.134 0.145 ABB 2451885.5989
18.427333 -73.4825 2.2825396 1.9e-06 0.787 6002.12445 16.728 16.009 15.677 15.285 15.152 0.032 0.054 0.067 AAA 2451885.5992
18.427625 -74.195944 1.437303 2.4e-06 0.331 6000.9687 17.509 16.814 16.594 16.442 16.17 0.063 0.133 0.164 ABC 2451885.5963
18.444375 -73.354778 1.0811353 9e-07 0.547 6000.09632 17.861 17.29 16.612 16.178 15.982 0.063 0.121 0.134 ABB 2451885.5997
18.456042 -73.103111 1.920167 3e-06 0.486 6001.60827 17.487 16.797 15.968 15.665 15.843 0.043 0.074 0.119 AAB 2451885.6007
18.490958 -73.357444 1.6224752 1.2e-06 0.705 6000.55442 16.736 16.319 14.402 13.605 13.409 0.025 0.028 0.028 AAA 2451885.5997
18.500333 -73.700444 1.3639649 1.4e-06 0.495 6000.31842 17.413 16.788 16.316 16.138 15.729 0.048 0.105 0.118 AAB 2451885.5983
18.509458 -73.177083 1.0134955 7e-07 0.588 6000.33277 17.409 16.884 16.258 15.932 15.794 0.049 0.09 0.114 AAB 2451885.6004
18.59375 -73.932639 1.6345346 3.2e-06 0.295 6000.34163 17.316 16.621 16.271 16.019 15.699 0.045 0.091 0.113 AAB 2451885.5974
18.617958 -73.409556 1.5758613 1.2e-06 0.755 6000.56328 17.546 16.915 16.629 16.477 16.275 0.062 0.155 0.172 ABC 2451885.5995
18.509458 -73.177083 1.2342088 8e-07 0.534 6000.09052 17.396 16.817 16.258 15.932 15.794 0.049 0.09 0.114 AAB 2451885.6004
18.797417 -74.108583 2.4349561 3.4e-06 0.46 6002.02026 16.64 15.928 15.385 15.078 15.046 0.026 0.045 0.063 AAA 2451885.6158
18.8825 -74.098833 1.2994834 4.5e-06 0.362 6001.12599 17.582 16.973 16.639 16.39 16.194 0.068 0.132 0.181 ABC 2451885.6157
18.910417 -73.076972 6.6132825 4.42e-05 0.204 6001.60934 15.411 14.714 14.17 13.803 13.718 0.021 0.027 0.030 AAA 2451885.6116
18.926708 -73.806861 1.4651093 1.7e-06 0.693 6001.22931 17.48 16.841 16.485 16.457 15.987 0.06 0.148 0.133 ABB 2451885.6146
18.932458 -73.666167 2.475468 2.6e-06 0.709 6001.21944 16.492 15.856 15.401 15.044 14.849 0.03 0.048 0.054 AAA 2451885.614
18.994167 -73.009528 2.2193922 5.2e-06 0.268 6002.11062 17.023 16.306 15.852 15.472 15.492 0.037 0.06 0.094 AAA 2451885.6113
18.68525 -75.127389 1.5560924 2.5e-06 0.43 6000.27896 17.42 16.746 15.779 15.465 15.44 0.034 0.063 0.093 AAA 2451885.5925
17.196083 -74.157083 1.4090629 1.2e-06 0.756 6000.54435 17.641 17.057 16.431 16.163 16.061 0.053 0.107 0.161 AAC 2451883.6155
17.196083 -74.157083 1.1583775 7e-07 0.765 6000.0567 17.295 16.745 16.431 16.163 16.061 0.053 0.107 0.161 AAC 2451883.6155
18.427625 -74.195944 8.1164648 3.62e-05 0.495 6000.10835 15.002 14.185 16.594 16.442 16.17 0.063 0.133 0.164 ABC 2451885.5963
18.68525 -75.127389 2.7796463 2.9e-06 0.688 6000.83445 16.58 15.925 15.779 15.465 15.44 0.034 0.063 0.093 AAA 2451885.5925
18.68525 -75.127389 1.9517342 2.9e-06 0.668 6001.10673 16.914 16.296 15.779 15.465 15.44 0.034 0.063 0.093 AAA 2451885.5925
16.537083 -72.514611 1.6421855 1.3e-06 0.894 6001.32646 17.219 16.733 16.169 15.946 15.929 0.048 0.100 0.146 AAB 2451883.5509
16.503292 -71.693889 2.8577361 3.6e-06 0.791 6001.3189 16.306 15.742 15.303 14.974 14.879 0.025 0.034 0.053 AAA 2451875.568
16.510042 -72.586944 1.8987482 1.7e-06 0.505 6001.48685 16.92 16.255 15.78 15.675 15.436 0.036 0.082 0.094 AAA 2451883.5512
16.517042 -71.513861 2.6161501 5.8e-06 0.331 6002.29015 16.761 16.084 15.618 15.259 15.388 0.03 0.046 0.082 AAA 2451875.5673
16.530208 -71.744306 2.2037033 1.6e-06 0.74 6001.04054 16.434 15.887 15.478 15.295 15.328 0.027 0.043 0.076 AAA 2451875.5682
16.537083 -72.514611 1.5070892 1.1e-06 0.659 6000.64402 17.181 16.586 16.169 15.946 15.929 0.048 0.100 0.146 AAB 2451883.5509
16.635333 -71.921167 11.4093451 6.77e-05 0.502 6006.1186 14.729 13.927 16.364 16.16 16.043 0.072 0.118 0.167 ABC 2451883.5485
16.594667 -72.532083 1.5017889 2.7e-06 0.571 6000.04983 17.815 17.092 16.086 15.576 15.278 0.049 0.069 0.087 AAA 2451883.5509
16.831958 -71.958056 1.3088769 1.2e-06 0.751 6000.69793 17.46 16.904 15.19 14.88 14.925 0.023 0.037 0.053 AAA 2451875.5769
16.850875 -72.711639 7.3915506 8.85e-05 0.269 6006.25325 15.624 14.816 15.338 14.982 14.93 0.029 0.047 0.055 AAA 2451916.5548
16.635333 -71.921167 1.4585184 1.3e-06 0.75 6000.01886 17.136 16.635 16.364 16.16 16.043 0.072 0.118 0.167 ABC 2451883.5485
16.638458 -72.202889 1.6295036 2.2e-06 0.715 6001.3039 16.964 16.356 15.728 15.581 15.524 0.035 0.071 0.097 AAA 2451883.5496
16.652 -72.110833 2.4892061 2.4e-06 0.722 6001.98701 16.679 16.044 16.607 16.221 15.983 0.069 0.115 0.157 ABC 2451883.5492
16.646833 -72.979694 1.5266443 2.5e-06 0.418 6000.81405 17.418 16.788 15.483 15.133 15.092 0.029 0.047 0.071 AAA 2451883.5527
16.646833 -72.979694 2.2616388 4.1e-06 0.503 6001.27909 16.689 16.018 15.483 15.133 15.092 0.029 0.047 0.071 AAA 2451883.5527
16.652 -72.110833 1.3495709 1.5e-06 0.716 6000.25893 17.338 16.788 16.607 16.221 15.983 0.069 0.115 0.157 ABC 2451883.5492
16.652 -72.110833 1.2986148 1e-06 0.728 6001.21269 17.437 16.876 16.607 16.221 15.983 0.069 0.115 0.157 ABC 2451883.5492
16.769792 -72.222167 2.9825142 3e-06 0.757 6001.74352 16.236 15.638 15.931 15.74 15.69 0.035 0.073 0.105 AAB 2451916.5567
16.697125 -71.615611 1.1231488 9e-07 0.593 6000.98746 17.299 16.886 16.754 16.524 16.384 0.063 0.130 0.198 ABC 2451875.5782
16.704167 -71.489667 1.5575456 1.2e-06 0.558 6000.69368 17.289 16.684 16.353 16.005 15.702 0.049 0.082 0.105 AAA 2451875.5787
16.594667 -72.532083 4.3426911 6.8e-06 0.611 6001.26754 15.893 15.262 16.086 15.576 15.278 0.049 0.069 0.087 AAA 2451883.5509
16.594667 -72.532083 2.0554832 2e-06 0.516 6000.12 16.83 16.172 16.086 15.576 15.278 0.049 0.069 0.087 AAA 2451883.5509
16.510042 -72.586944 3.0993699 2.9e-06 0.609 6002.86438 16.245 15.568 15.78 15.675 15.436 0.036 0.082 0.094 AAA 2451883.5512
16.697125 -71.615611 3.3730962 1.55e-05 0.171 6000.1783 16.411 15.673 16.754 16.524 16.384 0.063 0.130 0.198 ABC 2451875.5782
16.988792 -72.281556 5.2483674 7.2e-06 0.626 6002.58251 15.45 14.803 13.395 13.025 12.973 0.02 0.024 0.023 AAA 2451916.5565
16.769792 -72.222167 1.9794154 1.7e-06 0.669 6000.69689 16.76 16.19 15.931 15.74 15.69 0.035 0.073 0.105 AAB 2451916.5567
16.751583 -71.573028 2.8472076 2.3e-06 0.638 6001.08647 16.437 15.724 15.109 14.894 14.83 0.024 0.034 0.051 AAA 2451875.5784
16.652 -72.110833 1.3452567 7e-07 0.736 6001.28928 17.096 16.584 16.607 16.221 15.983 0.069 0.115 0.157 ABC 2451883.5492
16.76025 -71.890833 3.3993577 7.5e-06 0.401 6002.18701 16.253 15.558 14.961 14.649 14.651 0.025 0.037 0.048 AAA 2451875.5771
16.763792 -72.985222 3.9081829 5.2e-06 0.712 6002.12425 16.155 15.473 14.786 14.559 14.482 0.033 0.046 0.059 AAA 2451883.5528
16.769792 -72.222167 1.3992969 3e-07 0.69 6001.07427 16.763 16.496 15.931 15.74 15.69 0.035 0.073 0.105 AAB 2451916.5567
16.853083 -72.522417 1.8302155 2.7e-06 0.508 6000.64453 17.466 16.732 14.198 13.867 13.768 0.02 0.026 0.030 AAA 2451916.5555
16.773083 -71.60675 1.5435216 2.1e-06 0.48 6000.97456 17.102 16.652 16.217 15.938 15.746 0.039 0.073 0.108 AAA 2451875.5783
16.850875 -72.711639 2.9369912 2.7e-06 0.778 6002.10926 16.128 15.532 15.338 14.982 14.93 0.029 0.047 0.055 AAA 2451916.5548
16.84025 -71.784333 1.6052339 2.3e-06 0.576 6000.69139 17.215 16.633 15.462 15.077 14.972 0.024 0.042 0.054 AAA 2451875.5776
16.7915 -71.406833 3.5449309 5.9e-06 0.561 6001.28295 16.366 15.697 15.154 14.824 14.846 0.024 0.034 0.054 AAA 2451875.5791
16.76025 -71.890833 2.5576908 2.8e-06 0.578 6000.37127 16.573 15.924 14.961 14.649 14.651 0.025 0.037 0.048 AAA 2451875.5771
16.887042 -71.745833 3.0932587 5.5e-06 0.397 6000.79846 16.449 15.747 15.292 14.919 14.934 0.028 0.041 0.055 AAA 2451875.5777
16.818458 -72.436833 3.802481 3.8e-06 0.696 6001.56472 15.923 15.252 14.964 14.644 14.535 0.028 0.035 0.047 AAA 2451916.5559
16.831958 -71.958056 1.606264 2.4e-06 0.44 6000.71768 17.198 16.544 15.19 14.88 14.925 0.023 0.037 0.053 AAA 2451875.5769
16.831958 -71.958056 2.8008442 3e-06 0.548 6000.78474 16.42 15.748 15.19 14.88 14.925 0.023 0.037 0.053 AAA 2451875.5769
16.853083 -72.522417 3.5158948 5.7e-06 0.558 6001.22293 16.483 15.723 14.198 13.867 13.768 0.02 0.026 0.030 AAA 2451916.5555
16.84025 -71.784333 7.1646284 4.57e-05 0.313 6005.59722 15.224 14.485 15.462 15.077 14.972 0.024 0.042 0.054 AAA 2451875.5776
16.850875 -72.711639 6.5877147 3.34e-05 0.32 6003.50091 15.887 15.06 15.338 14.982 14.93 0.029 0.047 0.055 AAA 2451916.5548
16.84025 -71.784333 3.2198341 3.7e-06 0.525 6000.75721 16.381 15.714 15.462 15.077 14.972 0.024 0.042 0.054 AAA 2451875.5776
16.8485 -72.225667 2.4591208 2.1e-06 0.352 6000.29123 16.339 16.156 15.309 14.987 14.965 0.027 0.041 0.067 AAA 2451916.5567
16.853083 -72.522417 5.9112464 1.68e-05 0.542 6000.09718 15.395 14.751 14.198 13.867 13.768 0.02 0.026 0.030 AAA 2451916.5555
16.850875 -72.711639 2.6133779 2.6e-06 0.709 6002.35687 16.386 15.775 15.338 14.982 14.93 0.029 0.047 0.055 AAA 2451916.5548
16.84025 -71.784333 1.9090002 1.5e-06 0.803 6000.25972 16.882 16.304 15.462 15.077 14.972 0.024 0.042 0.054 AAA 2451875.5776
16.853083 -72.522417 6.1115725 1.57e-05 0.55 6003.24225 15.463 14.743 14.198 13.867 13.768 0.02 0.026 0.030 AAA 2451916.5555
16.887042 -71.745833 2.8599455 2.6e-06 0.597 6001.4455 16.389 15.726 15.292 14.919 14.934 0.028 0.041 0.055 AAA 2451875.5777
16.8915 -72.722028 24.2288326 0.0008923 0.202 6002.65718 13.653 13.18 12.636 12.308 12.234 0.019 0.023 0.022 AAA 2451916.5547
17.106167 -72.864972 1.2715033 1.3e-06 0.467 6001.00158 17.609 16.965 14.932 14.523 14.384 0.023 0.030 0.038 AAA 2451916.5542
16.76025 -71.890833 3.6850945 7.6e-06 0.546 6001.78812 16.041 15.374 14.961 14.649 14.651 0.025 0.037 0.048 AAA 2451875.5771
16.8915 -72.722028 2.6180896 2.5e-06 0.762 6000.11815 16.659 16.065 12.636 12.308 12.234 0.019 0.023 0.022 AAA 2451916.5547
17.013292 -72.815778 1.6556898 1e-06 0.75 6001.29121 17.19 16.633 14.692 14.129 14.104 0.023 0.027 0.034 AAA 2451916.5543
17.013292 -72.815778 1.942778 1.8e-06 0.798 6000.86343 16.978 16.421 14.692 14.129 14.104 0.023 0.027 0.034 AAA 2451916.5543
16.850875 -72.711639 1.2108719 3.2e-06 0.305 6000.32241 18.108 17.442 15.338 14.982 14.93 0.029 0.047 0.055 AAA 2451916.5548
16.986125 -72.341583 2.3089172 2e-06 0.734 6000.47213 16.489 15.982 14.886 14.759 14.702 0.028 0.041 0.051 AAA 2451916.5563
16.9345 -71.790667 11.1661092 7.23e-05 0.439 6009.07347 14.805 13.983 13.532 13.137 13.097 0.02 0.022 0.023 AAA 2451875.6263
16.962875 -71.521306 12.1552601 0.0001034 0.473 6007.3357 14.941 14.144 13.433 13.074 13.039 0.019 0.023 0.023 AAA 2451875.6252
16.964458 -72.957639 1.6399441 2.1e-06 0.555 6001.0936 17.473 16.792 16.218 15.887 16.106 0.042 0.077 0.169 AAC 2451916.5538
16.974375 -71.838278 1.3688456 2.2e-06 0.403 6000.16748 17.575 16.953 16.79 16.478 16.406 0.059 0.109 0.185 ABC 2451875.6265
16.983917 -72.369528 3.2005596 5.8e-06 0.484 6003.0903 16.318 15.639 15.096 14.804 14.703 0.026 0.039 0.053 AAA 2451916.5561
16.986125 -72.341583 3.074624 2.9e-06 0.701 6002.51473 16.086 15.476 14.886 14.759 14.702 0.028 0.041 0.051 AAA 2451916.5563
16.988792 -72.281556 10.1841685 8.4e-05 0.345 6004.57636 14.382 13.732 13.395 13.025 12.973 0.02 0.024 0.023 AAA 2451916.5565
16.98875 -72.7155 1.5332024 1.3e-06 0.59 6000.70034 17.304 16.68 16.187 15.823 15.762 0.04 0.066 0.122 AAB 2451916.5548
17.013292 -72.815778 3.2255846 1.1e-06 0.631 6002.15753 -99.99 15.48 14.692 14.129 14.104 0.023 0.027 0.034 AAA 2451916.5543
16.831958 -71.958056 3.435058 4.4e-06 0.748 6002.0068 16.064 15.435 15.19 14.88 14.925 0.023 0.037 0.053 AAA 2451875.5769
17.013292 -72.815778 1.4036448 5e-07 0.195 6000.50527 -99.99 15.373 14.692 14.129 14.104 0.023 0.027 0.034 AAA 2451916.5543
17.0355 -72.388111 1.8634206 1.6e-06 0.635 6000.73562 16.932 16.257 15.787 15.499 15.318 0.037 0.066 0.088 AAA 2451916.5561
17.041167 -72.43025 5.4614452 5.49e-05 0.174 6003.92399 15.865 15.11 14.701 14.322 14.268 0.023 0.029 0.038 AAA 2451916.5559
17.048333 -72.52175 33.6214806 0.0009382 0.554 6003.25052 13.732 12.716 12.423 11.94 11.841 0.019 0.024 0.022 AAA 2451916.5555
17.051 -72.539639 2.9917951 4.5e-06 0.644 6000.45278 16.603 15.97 15.407 15.172 15.262 0.028 0.046 0.089 AAA 2451916.5555
17.053708 -71.669083 2.4989946 2.9e-06 0.802 6000.41533 16.311 15.728 15.334 14.985 14.959 0.023 0.037 0.056 AAA 2451875.6258
17.048333 -72.52175 30.0227452 0.0008923 0.369 6017.12077 14.052 13.028 12.423 11.94 11.841 0.019 0.024 0.022 AAA 2451916.5555
17.238708 -72.060333 7.1814848 5.21e-05 0.3 6003.9114 14.897 14.285 14.581 14.411 14.404 0.023 0.031 0.040 AAA 2451883.607
16.98875 -72.7155 1.5673877 1.5e-06 0.753 6000.1952 17.379 16.811 16.187 15.823 15.762 0.04 0.066 0.122 AAB 2451916.5548
17.076958 -72.676556 3.0439074 3.1e-06 0.778 6001.56764 15.987 15.409 14.8 14.704 14.586 0.022 0.034 0.048 AAA 2451916.5549
17.106167 -72.864972 1.4240304 1.1e-06 0.357 6001.19124 16.26 15.495 14.932 14.523 14.384 0.023 0.030 0.038 AAA 2451916.5542
17.117208 -71.629056 3.7169549 6.1e-06 0.455 6003.59143 16.254 15.533 15.037 14.675 14.59 0.022 0.029 0.042 AAA 2451875.6257
17.120375 -71.415361 14.5803158 9.99e-05 0.541 6008.12532 14.673 13.862 13.317 12.865 12.771 0.02 0.023 0.021 AAA 2451875.6248
17.167083 -72.590639 2.4496411 1.45e-05 0.302 6001.88985 17.06 16.305 15.519 15.29 15.113 0.029 0.049 0.067 AAA 2451883.6092
17.167083 -72.590639 2.8742789 5.2e-06 0.722 6001.00419 16.395 15.717 15.519 15.29 15.113 0.029 0.049 0.067 AAA 2451883.6092
17.167083 -72.590639 2.7776662 6e-06 0.462 6000.42787 16.503 15.798 15.519 15.29 15.113 0.029 0.049 0.067 AAA 2451883.6092
17.183833 -72.692528 3.7109444 4.8e-06 0.727 6002.5745 16.371 15.625 14.985 14.737 14.694 0.028 0.039 0.052 AAA 2451883.6096
17.186375 -72.894667 1.8318522 2e-06 0.594 6000.90076 16.934 16.279 15.873 15.63 15.658 0.04 0.073 0.124 AAB 2451883.6104
17.2065 -72.421444 3.0078149 3e-06 0.754 6001.26791 16.112 15.528 14.888 14.793 14.783 0.024 0.037 0.052 AAA 2451883.6085
17.216625 -72.122333 1.3008747 8e-07 0.746 6000.39885 17.115 16.596 16.267 16.203 15.828 0.052 0.111 0.133 ABB 2451883.6073
17.252792 -71.467972 3.5790415 9.6e-06 0.29 6001.59228 16.263 15.555 15.248 14.886 14.841 0.023 0.031 0.046 AAA 2451875.6368
17.238708 -72.060333 3.8326248 4.5e-06 0.712 6003.58032 15.821 15.209 14.581 14.411 14.404 0.023 0.031 0.040 AAA 2451883.607
17.238792 -71.265111 5.9383731 3.81e-05 0.246 6000.28718 15.72 14.942 14.426 14.041 14.003 0.02 0.023 0.030 AAA 2451875.6376
17.240292 -72.8515 4.027511 1.22e-05 0.425 6000.76237 16.372 15.592 15.244 14.859 14.785 0.025 0.035 0.048 AAA 2451883.6102
17.249917 -71.870528 3.1639386 3.1e-06 0.655 6002.15173 16.383 15.734 15.442 15.089 15.025 0.026 0.039 0.060 AAA 2451875.6352
17.250208 -72.608472 7.607229 6.54e-05 0.267 6003.68083 14.735 13.79 13.148 12.658 12.535 0.019 0.024 0.022 AAA 2451883.6092
17.252792 -71.467972 3.0746677 3.3e-06 0.661 6000.50139 16.347 15.717 15.248 14.886 14.841 0.023 0.031 0.046 AAA 2451875.6368
17.238708 -72.060333 7.1248374 7.06e-05 0.189 6005.5878 15.55 14.745 14.581 14.411 14.404 0.023 0.031 0.040 AAA 2451883.607
17.26375 -72.116056 2.1270601 2.5e-06 0.473 6001.15818 17.011 16.317 15.829 15.409 15.456 0.037 0.054 0.093 AAA 2451883.6073
17.32175 -71.436583 2.4114232 2e-06 0.758 6000.47406 16.4 15.878 15.628 15.244 15.252 0.028 0.041 0.071 AAA 2451875.6369
